dataset,model_a,model_b,dimension,user_id,effective_preference,ndcg_winner,coverage_winner,align_ndcg,align_coverage,is_conflict,local_text_distance_a,local_text_distance_b,local_text_distance_winner,align_local_text_distance,delta_local_text_distance_chosen_minus_other,local_category_count_a,local_category_count_b,local_category_count_winner,align_local_category_count,delta_local_category_count_chosen_minus_other,local_category_entropy_a,local_category_entropy_b,local_category_entropy_winner,align_local_category_entropy,delta_local_category_entropy_chosen_minus_other,description_length_a,description_length_b,description_length_winner,align_description_length,delta_description_length_chosen_minus_other,history_similarity_a,history_similarity_b,history_similarity_winner,align_history_similarity,delta_history_similarity_chosen_minus_other,average_popularity_a,average_popularity_b,average_popularity_winner,align_average_popularity,delta_average_popularity_chosen_minus_other
amazon_cds,gbaf,fixed,relevance,4330,gbaf,gbaf,fixed,1,0,True,0.9765889245121837,0.9834064933072966,fixed,0,-0.0068175687951128605,,,NA,,,,,NA,,,165.6,128.7,gbaf,1.0,36.900000000000006,0.022619510624974436,0.018275828474780296,gbaf,1,0.00434368215019414,3.9413122910268426,3.8905112995661355,gbaf,1,0.050800991460707046
amazon_cds,gbaf,fixed,relevance,2562,gbaf,gbaf,fixed,1,0,True,0.9653286071456398,0.9783433726758588,fixed,0,-0.013014765530218964,,,NA,,,,,NA,,,84.8,5.6,gbaf,1.0,79.2,0.028745046190275052,0.005318307512900618,gbaf,1,0.023426738677374433,4.7365217598932,3.4998661543389114,gbaf,1,1.2366556055542883
amazon_cds,gbaf,fixed,relevance,8023,gbaf,gbaf,fixed,1,0,True,0.9742060819563485,0.9726717582756726,gbaf,1,0.0015343236806758531,,,NA,,,,,NA,,,84.9,131.3,fixed,0.0,-46.400000000000006,0.03488624969368936,0.0314498820503267,gbaf,1,0.0034363676433626575,3.2761558472710335,3.032919589921154,gbaf,1,0.24323625734987964
amazon_cds,gbaf,fixed,relevance,12364,gbaf,gbaf,fixed,1,0,True,0.8307180488749777,0.8444055676999661,fixed,0,-0.01368751882498842,,,NA,,,,,NA,,,107.0,139.1,fixed,0.0,-32.099999999999994,0.05526879784923342,0.05894944572807683,fixed,0,-0.00368064787884341,5.266453215337013,4.425329110311748,gbaf,1,0.8411241050252656
amazon_cds,gbaf,fixed,relevance,6005,fixed,gbaf,fixed,0,1,True,0.9484762706201886,0.958605784812723,fixed,1,0.010129514192534383,,,NA,,,,,NA,,,112.9,96.7,gbaf,0.0,-16.200000000000003,0.021083287714479666,0.02102892958470843,gbaf,0,-5.43581297712363e-05,5.039152180787969,4.217071072654646,gbaf,0,-0.8220811081333235
amazon_cds,gbaf,fixed,relevance,8860,gbaf,gbaf,fixed,1,0,True,0.9906880658610515,0.9731507729779667,gbaf,1,0.01753729288308481,,,NA,,,,,NA,,,139.3,159.2,fixed,0.0,-19.899999999999977,0.01468196001108516,0.0221046601677957,fixed,0,-0.0074227001567105395,3.5538461461405704,3.6690365796505175,fixed,0,-0.11519043350994718
amazon_cds,gbaf,fixed,relevance,3169,gbaf,gbaf,fixed,1,0,True,0.9561661687423716,0.9623188497217102,fixed,0,-0.006152680979338632,,,NA,,,,,NA,,,219.7,169.9,gbaf,1.0,49.79999999999998,0.023216380797771087,0.03020982453952221,fixed,0,-0.006993443741751124,4.556351884384328,3.715214823336408,gbaf,1,0.8411370610479199
amazon_cds,gbaf,fixed,relevance,6869,gbaf,gbaf,fixed,1,0,True,0.9865048564878894,0.9626286758569658,gbaf,1,0.02387618063092367,,,NA,,,,,NA,,,89.1,92.5,fixed,0.0,-3.4000000000000057,0.015578942489131392,0.014776868246760666,gbaf,1,0.0008020742423707258,4.05053645242541,4.439419846934305,fixed,0,-0.38888339450889475
amazon_cds,gbaf,fixed,relevance,12412,gbaf,gbaf,fixed,1,0,True,0.9772249943053022,0.9872623755398278,fixed,0,-0.010037381234525578,,,NA,,,,,NA,,,136.1,74.3,gbaf,1.0,61.8,0.020469244490539742,0.014355114151747736,gbaf,1,0.0061141303387920055,3.094674041404457,2.7242593883062343,gbaf,1,0.37041465309822286
amazon_cds,gbaf,fixed,relevance,11879,fixed,gbaf,fixed,0,1,True,0.9662009757821167,0.9731607265235778,fixed,1,0.006959750741461046,,,NA,,,,,NA,,,66.0,144.8,fixed,1.0,78.80000000000001,0.014099828802105635,0.017763662839813534,fixed,1,0.003663834037707899,4.676989246071772,4.210831054616475,gbaf,0,-0.466158191455297
amazon_cds,gradnorm_only,concat_mlp,balanced,14321,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9969897177357075,0.9934456782908105,gradnorm_only,1,0.003544039444897007,,,NA,,,,,NA,,,26.2,27.4,concat_mlp,0.0,-1.1999999999999993,0.0078054815790646725,0.00900328455023537,concat_mlp,0,-0.0011978029711706972,3.4145198037574374,4.1625397630420204,concat_mlp,0,-0.7480199592845831
amazon_cds,gradnorm_only,concat_mlp,balanced,2105,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9669062703394089,0.9812039196346951,concat_mlp,1,0.014297649295286208,,,NA,,,,,NA,,,122.5,65.5,gradnorm_only,0.0,-57.0,0.029316535278431324,0.012390252339193903,gradnorm_only,0,-0.01692628293923742,4.634958894174909,3.6345604001403657,gradnorm_only,0,-1.0003984940345436
amazon_cds,gradnorm_only,concat_mlp,balanced,10856,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9787258542964739,0.9730096914508772,gradnorm_only,1,0.005716162845596617,,,NA,,,,,NA,,,133.1,111.3,gradnorm_only,1.0,21.799999999999997,0.014790525141861332,0.021516984606750285,concat_mlp,0,-0.006726459464888953,4.070689127430587,5.380379866941718,concat_mlp,0,-1.3096907395111312
amazon_cds,gradnorm_only,concat_mlp,balanced,4330,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9766417303529814,0.980426441387599,concat_mlp,1,0.0037847110346176382,,,NA,,,,,NA,,,73.3,108.0,concat_mlp,1.0,34.7,0.019413666318256445,0.020595885932588782,concat_mlp,1,0.0011822196143323367,4.235728198809826,3.7555407250446593,gradnorm_only,0,-0.480187473765167
amazon_cds,gradnorm_only,concat_mlp,balanced,2562,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9951695717836082,0.9752844118202131,gradnorm_only,1,0.019885159963395127,,,NA,,,,,NA,,,51.2,49.3,gradnorm_only,1.0,1.9000000000000057,0.011965031390905854,0.010580007439346943,gradnorm_only,1,0.0013850239515589106,4.244356180902086,4.437157713571942,concat_mlp,0,-0.192801532669856
amazon_cds,gradnorm_only,concat_mlp,balanced,12364,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9527746807113716,0.9264495852202459,gradnorm_only,0,-0.026325095491125716,,,NA,,,,,NA,,,94.0,109.7,concat_mlp,1.0,15.700000000000003,0.03134254770751732,0.038963372654993986,concat_mlp,1,0.007620824947476665,5.476296103334315,5.335242058300956,gradnorm_only,0,-0.14105404503335883
amazon_cds,gradnorm_only,concat_mlp,balanced,5923,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9596984464914278,0.9721432069474953,concat_mlp,1,0.012444760456067572,,,NA,,,,,NA,,,150.4,466.2,concat_mlp,1.0,315.79999999999995,0.037164808748627154,0.039619832260035334,concat_mlp,1,0.0024550235114081803,4.114502022869394,4.7512306366724,concat_mlp,1,0.6367286138030055
amazon_cds,gradnorm_only,concat_mlp,balanced,6005,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9102751618171299,0.9502742789185785,concat_mlp,0,-0.039999117101448656,,,NA,,,,,NA,,,79.0,83.5,concat_mlp,0.0,-4.5,0.02913590424506464,0.026867452693572998,gradnorm_only,1,0.0022684515514916417,5.00082930760226,3.9194121172111496,gradnorm_only,1,1.08141719039111
amazon_cds,gradnorm_only,concat_mlp,balanced,15216,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9765588645455529,0.9908188529312552,concat_mlp,0,-0.014259988385702305,,,NA,,,,,NA,,,85.8,60.0,gradnorm_only,1.0,25.799999999999997,0.012672417266214535,0.007151543331905057,gradnorm_only,1,0.005520873934309478,4.254609834404232,3.024064199743969,gradnorm_only,1,1.2305456346602632
amazon_cds,gradnorm_only,concat_mlp,balanced,11615,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9830385737105607,0.9966086588127023,concat_mlp,1,0.013570085102141638,,,NA,,,,,NA,,,14.0,52.9,concat_mlp,1.0,38.9,0.0007448924264046378,0.004460804957693811,concat_mlp,1,0.0037159125312891733,3.586526541082219,3.505762604953701,gradnorm_only,0,-0.08076393612851795
amazon_cds,gradnorm_only,concat_mlp,balanced,5010,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9605812375223645,0.9868866564214565,concat_mlp,0,-0.026305418899091992,,,NA,,,,,NA,,,108.5,110.2,concat_mlp,0.0,-1.7000000000000028,0.02094008786017207,0.01269204323604798,gradnorm_only,1,0.008248044624124089,3.7234447791378806,3.635094591931325,gradnorm_only,1,0.08835018720655574
amazon_cds,gradnorm_only,concat_mlp,diversity,965,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9534093846954502,0.9492357032357668,gradnorm_only,1,0.004173681459683443,,,NA,,,,,NA,,,118.0,116.8,gradnorm_only,1.0,1.2000000000000028,0.05434212982194974,0.05646693879962354,concat_mlp,0,-0.002124808977673802,5.188989649474072,5.42980289451831,concat_mlp,0,-0.2408132450442375
amazon_cds,gradnorm_only,concat_mlp,diversity,2105,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9669062703394089,0.9812039196346951,concat_mlp,1,0.014297649295286208,,,NA,,,,,NA,,,122.5,65.5,gradnorm_only,0.0,-57.0,0.029316535278431324,0.012390252339193903,gradnorm_only,0,-0.01692628293923742,4.634958894174909,3.6345604001403657,gradnorm_only,0,-1.0003984940345436
amazon_cds,gradnorm_only,concat_mlp,diversity,2836,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.978786209884489,0.9505803783687294,gradnorm_only,1,0.028205831515759505,,,NA,,,,,NA,,,99.5,81.1,gradnorm_only,1.0,18.400000000000006,0.025028566170985856,0.03567559100376618,concat_mlp,0,-0.010647024832780325,5.429800708123984,5.119556457800834,gradnorm_only,1,0.31024425032314973
amazon_cds,gradnorm_only,concat_mlp,diversity,3628,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9549992724562221,0.9703982553926239,concat_mlp,1,0.01539898293640185,,,NA,,,,,NA,,,171.2,248.5,concat_mlp,1.0,77.30000000000001,0.07424422766384314,0.03793137733741876,gradnorm_only,0,-0.03631285032642438,4.264731575178887,4.489539200645357,concat_mlp,1,0.22480762546646993
amazon_cds,gradnorm_only,concat_mlp,diversity,7931,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9829242316644526,0.9669327952938905,gradnorm_only,0,-0.015991436370562107,,,NA,,,,,NA,,,86.8,81.2,gradnorm_only,0.0,-5.599999999999994,0.02260149679321584,0.01943635979745547,gradnorm_only,0,-0.003165136995760369,3.653406577620076,3.294760996819707,gradnorm_only,0,-0.35864558080036923
amazon_cds,gradnorm_only,concat_mlp,diversity,7089,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9911483769260487,0.9760833128392481,gradnorm_only,1,0.015065064086800639,,,NA,,,,,NA,,,84.5,119.1,concat_mlp,0.0,-34.599999999999994,0.011418317708400079,0.01760403126513407,concat_mlp,0,-0.006185713556733991,3.8662096927703464,3.6122007112181684,gradnorm_only,1,0.254008981552178
amazon_cds,gradnorm_only,concat_mlp,diversity,5923,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9596984464914278,0.9721432069474953,concat_mlp,0,-0.012444760456067572,,,NA,,,,,NA,,,150.4,466.2,concat_mlp,0.0,-315.79999999999995,0.037164808748627154,0.039619832260035334,concat_mlp,0,-0.0024550235114081803,4.114502022869394,4.7512306366724,concat_mlp,0,-0.6367286138030055
amazon_cds,gradnorm_only,concat_mlp,diversity,327,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.954067689017032,0.9808459696366113,concat_mlp,1,0.02677828061957932,,,NA,,,,,NA,,,98.6,86.2,gradnorm_only,0.0,-12.399999999999991,0.03283483883504545,0.023435596805175075,gradnorm_only,0,-0.009399242029870372,4.056131396938132,4.008631222005114,gradnorm_only,0,-0.047500174933017725
amazon_cds,gradnorm_only,concat_mlp,diversity,5610,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9836942846108673,0.8984053174062554,gradnorm_only,0,-0.08528896720461188,,,NA,,,,,NA,,,135.8,193.7,concat_mlp,1.0,57.89999999999998,0.011913866367469227,0.012697577364026212,concat_mlp,1,0.0007837109965569845,3.655840693570539,3.762778446546192,concat_mlp,1,0.10693775297565278
amazon_cds,gradnorm_only,concat_mlp,diversity,6869,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9533563870252567,0.9870147012993444,concat_mlp,1,0.03365831427408772,,,NA,,,,,NA,,,86.4,104.3,concat_mlp,1.0,17.89999999999999,0.015710977712585693,0.012380699853613666,gradnorm_only,0,-0.0033302778589720267,3.9735008644651986,3.3432598168482537,gradnorm_only,0,-0.6302410476169449
amazon_cds,gradnorm_only,concat_mlp,diversity,11615,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9830385737105607,0.9966086588127023,concat_mlp,1,0.013570085102141638,,,NA,,,,,NA,,,14.0,52.9,concat_mlp,1.0,38.9,0.0007448924264046378,0.004460804957693811,concat_mlp,1,0.0037159125312891733,3.586526541082219,3.505762604953701,gradnorm_only,0,-0.08076393612851795
amazon_cds,gradnorm_only,concat_mlp,diversity,10156,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9862490813553066,0.9638642511971095,gradnorm_only,1,0.022384830158197144,,,NA,,,,,NA,,,120.7,103.0,gradnorm_only,1.0,17.700000000000003,0.013389450619809902,0.015471286216842637,concat_mlp,0,-0.0020818355970327346,5.114996186592079,5.159151865972246,concat_mlp,0,-0.04415567938016718
amazon_cds,gradnorm_only,concat_mlp,diversity,12412,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9665766438995752,0.9686577693621294,concat_mlp,0,-0.002081125462554234,,,NA,,,,,NA,,,145.1,132.5,gradnorm_only,1.0,12.599999999999994,0.025487782289865958,0.029649931613982633,concat_mlp,0,-0.004162149324116675,3.2620913996445524,2.855594274271526,gradnorm_only,1,0.4064971253730265
amazon_cds,gradnorm_only,concat_mlp,diversity,9564,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9745591935942216,0.9852776645261201,concat_mlp,1,0.010718470931898483,,,NA,,,,,NA,,,70.0,105.6,concat_mlp,1.0,35.599999999999994,0.026649869496662135,0.008899076115652455,gradnorm_only,0,-0.01775079338100968,3.776914469974426,3.461138288071775,gradnorm_only,0,-0.3157761819026512
amazon_cds,gradnorm_only,concat_mlp,diversity,5010,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9605812375223645,0.9868866564214565,concat_mlp,0,-0.026305418899091992,,,NA,,,,,NA,,,108.5,110.2,concat_mlp,0.0,-1.7000000000000028,0.02094008786017207,0.01269204323604798,gradnorm_only,1,0.008248044624124089,3.7234447791378806,3.635094591931325,gradnorm_only,1,0.08835018720655574
amazon_cds,gradnorm_only,concat_mlp,novelty,965,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9534093846954502,0.9492357032357668,gradnorm_only,1,0.004173681459683443,,,NA,,,,,NA,,,118.0,116.8,gradnorm_only,1.0,1.2000000000000028,0.05434212982194974,0.05646693879962354,concat_mlp,0,-0.002124808977673802,5.188989649474072,5.42980289451831,concat_mlp,0,-0.2408132450442375
amazon_cds,gradnorm_only,concat_mlp,novelty,906,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9312661085704237,0.9245912836412795,gradnorm_only,1,0.006674824929144174,,,NA,,,,,NA,,,155.6,122.4,gradnorm_only,1.0,33.19999999999999,0.04415382962834273,0.043115309733647036,gradnorm_only,1,0.0010385198946956942,3.43845218881748,3.0509457125333683,gradnorm_only,1,0.38750647628411183
amazon_cds,gradnorm_only,concat_mlp,novelty,2105,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9669062703394089,0.9812039196346951,concat_mlp,1,0.014297649295286208,,,NA,,,,,NA,,,122.5,65.5,gradnorm_only,0.0,-57.0,0.029316535278431324,0.012390252339193903,gradnorm_only,0,-0.01692628293923742,4.634958894174909,3.6345604001403657,gradnorm_only,0,-1.0003984940345436
amazon_cds,gradnorm_only,concat_mlp,novelty,5338,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9880255091553314,0.9804525482675683,gradnorm_only,0,-0.007572960887763047,,,NA,,,,,NA,,,58.1,111.6,concat_mlp,1.0,53.49999999999999,0.011577171348082942,0.011554116121154529,gradnorm_only,0,-2.3055226928412817e-05,4.327069631139714,3.9909980187618466,gradnorm_only,0,-0.3360716123778671
amazon_cds,gradnorm_only,concat_mlp,novelty,2562,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9951695717836082,0.9752844118202131,gradnorm_only,0,-0.019885159963395127,,,NA,,,,,NA,,,51.2,49.3,gradnorm_only,0.0,-1.9000000000000057,0.011965031390905854,0.010580007439346943,gradnorm_only,0,-0.0013850239515589106,4.244356180902086,4.437157713571942,concat_mlp,1,0.192801532669856
amazon_cds,gradnorm_only,concat_mlp,novelty,7089,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9911483769260487,0.9760833128392481,gradnorm_only,1,0.015065064086800639,,,NA,,,,,NA,,,84.5,119.1,concat_mlp,0.0,-34.599999999999994,0.011418317708400079,0.01760403126513407,concat_mlp,0,-0.006185713556733991,3.8662096927703464,3.6122007112181684,gradnorm_only,1,0.254008981552178
amazon_cds,gradnorm_only,concat_mlp,novelty,12364,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9527746807113716,0.9264495852202459,gradnorm_only,0,-0.026325095491125716,,,NA,,,,,NA,,,94.0,109.7,concat_mlp,1.0,15.700000000000003,0.03134254770751732,0.038963372654993986,concat_mlp,1,0.007620824947476665,5.476296103334315,5.335242058300956,gradnorm_only,0,-0.14105404503335883
amazon_cds,gradnorm_only,concat_mlp,novelty,3640,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9674384978748612,0.9587537374075129,gradnorm_only,0,-0.00868476046734834,,,NA,,,,,NA,,,167.9,226.2,concat_mlp,1.0,58.29999999999998,0.033897115221799085,0.0275709478366099,gradnorm_only,0,-0.006326167385189183,4.246649151249234,4.8725378659991385,concat_mlp,1,0.6258887147499044
amazon_cds,gradnorm_only,concat_mlp,novelty,6869,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9533563870252567,0.9870147012993444,concat_mlp,1,0.03365831427408772,,,NA,,,,,NA,,,86.4,104.3,concat_mlp,1.0,17.89999999999999,0.015710977712585693,0.012380699853613666,gradnorm_only,0,-0.0033302778589720267,3.9735008644651986,3.3432598168482537,gradnorm_only,0,-0.6302410476169449
amazon_cds,gradnorm_only,concat_mlp,novelty,3484,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9660153603906934,0.9819375584938678,concat_mlp,1,0.015922198103174412,,,NA,,,,,NA,,,126.9,103.3,gradnorm_only,0.0,-23.60000000000001,0.020803979758255806,0.016924730551648105,gradnorm_only,0,-0.003879249206607701,4.239339988888876,4.584300289096014,concat_mlp,1,0.34496030020713775
amazon_cds,gradnorm_only,concat_mlp,novelty,15216,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9765588645455529,0.9908188529312552,concat_mlp,0,-0.014259988385702305,,,NA,,,,,NA,,,85.8,60.0,gradnorm_only,1.0,25.799999999999997,0.012672417266214535,0.007151543331905057,gradnorm_only,1,0.005520873934309478,4.254609834404232,3.024064199743969,gradnorm_only,1,1.2305456346602632
amazon_cds,gradnorm_only,concat_mlp,novelty,11615,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9830385737105607,0.9966086588127023,concat_mlp,1,0.013570085102141638,,,NA,,,,,NA,,,14.0,52.9,concat_mlp,1.0,38.9,0.0007448924264046378,0.004460804957693811,concat_mlp,1,0.0037159125312891733,3.586526541082219,3.505762604953701,gradnorm_only,0,-0.08076393612851795
amazon_cds,gradnorm_only,concat_mlp,novelty,10156,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9862490813553066,0.9638642511971095,gradnorm_only,1,0.022384830158197144,,,NA,,,,,NA,,,120.7,103.0,gradnorm_only,1.0,17.700000000000003,0.013389450619809902,0.015471286216842637,concat_mlp,0,-0.0020818355970327346,5.114996186592079,5.159151865972246,concat_mlp,0,-0.04415567938016718
amazon_cds,gradnorm_only,concat_mlp,novelty,12412,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9665766438995752,0.9686577693621294,concat_mlp,0,-0.002081125462554234,,,NA,,,,,NA,,,145.1,132.5,gradnorm_only,1.0,12.599999999999994,0.025487782289865958,0.029649931613982633,concat_mlp,0,-0.004162149324116675,3.2620913996445524,2.855594274271526,gradnorm_only,1,0.4064971253730265
amazon_cds,gradnorm_only,concat_mlp,novelty,8093,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9801352443521713,0.9731897846756429,gradnorm_only,1,0.006945459676528376,,,NA,,,,,NA,,,149.7,147.0,gradnorm_only,1.0,2.6999999999999886,0.01563256122331418,0.017798432757028863,concat_mlp,0,-0.0021658715337146833,3.698016262622507,3.488534345253992,gradnorm_only,1,0.20948191736851474
amazon_cds,gradnorm_only,concat_mlp,novelty,9564,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9745591935942216,0.9852776645261201,concat_mlp,1,0.010718470931898483,,,NA,,,,,NA,,,70.0,105.6,concat_mlp,1.0,35.599999999999994,0.026649869496662135,0.008899076115652455,gradnorm_only,0,-0.01775079338100968,3.776914469974426,3.461138288071775,gradnorm_only,0,-0.3157761819026512
amazon_cds,gradnorm_only,concat_mlp,novelty,2080,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9733346992720114,0.9738507661647829,concat_mlp,1,0.0005160668927715051,,,NA,,,,,NA,,,143.5,144.9,concat_mlp,1.0,1.4000000000000057,0.022978406279598018,0.026210854811641836,concat_mlp,1,0.0032324485320438176,3.5816758010924667,3.959862868167243,concat_mlp,1,0.37818706707477645
amazon_cds,gradnorm_only,concat_mlp,novelty,4439,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9703830277440824,0.9925260488355949,concat_mlp,1,0.02214302109151256,,,NA,,,,,NA,,,140.7,86.6,gradnorm_only,0.0,-54.099999999999994,0.02746695730183321,0.009245728110543208,gradnorm_only,0,-0.018221229191290003,4.4157795511415845,3.236777373474225,gradnorm_only,0,-1.1790021776673596
amazon_cds,gradnorm_only,concat_mlp,novelty,11879,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9776638070558337,0.970130236527052,gradnorm_only,1,0.0075335705287816745,,,NA,,,,,NA,,,113.3,114.1,concat_mlp,0.0,-0.7999999999999972,0.021862255557409904,0.02009468934281072,gradnorm_only,1,0.0017675662145991838,4.63630153386774,3.1732265906324697,gradnorm_only,1,1.46307494323527
amazon_cds,gradnorm_only,concat_mlp,novelty,489,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9804452163785794,0.9821330338676222,concat_mlp,1,0.0016878174890427866,,,NA,,,,,NA,,,118.1,182.3,concat_mlp,1.0,64.20000000000002,0.01647402737894261,0.018596643840096926,concat_mlp,1,0.002122616461154317,5.001118413524423,4.572858255415477,gradnorm_only,0,-0.42826015810894535
amazon_cds,gradnorm_only,concat_mlp,novelty,9123,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9520288118229265,0.963382367629169,concat_mlp,1,0.011353555806242421,,,NA,,,,,NA,,,160.5,170.0,concat_mlp,1.0,9.5,0.04095641594426001,0.03446233463594704,gradnorm_only,0,-0.006494081308312971,2.9729830602208436,3.6180102093566546,concat_mlp,1,0.645027149135811
amazon_cds,gradnorm_only,concat_mlp,relevance,14321,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9969897177357075,0.9934456782908105,gradnorm_only,1,0.003544039444897007,,,NA,,,,,NA,,,26.2,27.4,concat_mlp,0.0,-1.1999999999999993,0.0078054815790646725,0.00900328455023537,concat_mlp,0,-0.0011978029711706972,3.4145198037574374,4.1625397630420204,concat_mlp,0,-0.7480199592845831
amazon_cds,gradnorm_only,concat_mlp,relevance,906,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9312661085704237,0.9245912836412795,gradnorm_only,1,0.006674824929144174,,,NA,,,,,NA,,,155.6,122.4,gradnorm_only,1.0,33.19999999999999,0.04415382962834273,0.043115309733647036,gradnorm_only,1,0.0010385198946956942,3.43845218881748,3.0509457125333683,gradnorm_only,1,0.38750647628411183
amazon_cds,gradnorm_only,concat_mlp,relevance,10856,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9787258542964739,0.9730096914508772,gradnorm_only,1,0.005716162845596617,,,NA,,,,,NA,,,133.1,111.3,gradnorm_only,1.0,21.799999999999997,0.014790525141861332,0.021516984606750285,concat_mlp,0,-0.006726459464888953,4.070689127430587,5.380379866941718,concat_mlp,0,-1.3096907395111312
